project_id,deployment_id,image_id,sequence_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,age,sex,animal_recognizable,individual_id,number_of_objects,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,fuzzed,deployment_fuzzed
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,0be51212-a312-478a-a8e2-2a4d8b7413a8,,IMG_0720.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/0be51212-a312-478a-a8e2-2a4d8b7413a8,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:14,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,13399005-5055-4e64-85af-c3fbad322635,,IMG_0722.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/13399005-5055-4e64-85af-c3fbad322635,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:18,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,a16e4873-a2ef-4f11-a7a4-54bb9f9d08ba,,IMG_0725.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/a16e4873-a2ef-4f11-a7a4-54bb9f9d08ba,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:22,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,fce8260e-4cbe-4148-87e3-73b4fe057cc7,,IMG_0727.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/fce8260e-4cbe-4148-87e3-73b4fe057cc7,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:24,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,be979123-8397-4391-8f18-a020a8aa34cb,,IMG_0599.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/be979123-8397-4391-8f18-a020a8aa34cb,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:06,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,5497b10d-91ba-4666-8a72-1c10c038d93d,,IMG_0728.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/5497b10d-91ba-4666-8a72-1c10c038d93d,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:25,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,395b6192-d07b-4d1e-a5b1-c7f22fa43266,,IMG_0589.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/395b6192-d07b-4d1e-a5b1-c7f22fa43266,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:54,,,,,4,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,c527589b-9e5c-441a-b3bd-ed76f3cf53ad,,IMG_0586.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/c527589b-9e5c-441a-b3bd-ed76f3cf53ad,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:50,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,883daa1a-155b-42bc-8ead-ef6d333a8d12,,IMG_0590.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/883daa1a-155b-42bc-8ead-ef6d333a8d12,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:55,,,,,5,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,f28f2b24-b0fc-47e8-b7ba-7c24a73e26be,,IMG_0729.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/f28f2b24-b0fc-47e8-b7ba-7c24a73e26be,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:50:25,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,3eef3312-57ff-4c5d-83fc-1568e4918b9a,d36e3d95-c314-49fc-b01b-28e8c6298ec1,,IMG_4181.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/d36e3d95-c314-49fc-b01b-28e8c6298ec1,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-18 10:06:02,,,,,7,,,false,,,CC-BY-NC,true,false
2003040,a0e415aa-3ce2-4ad4-87ab-f8e7fa81c83e,e5375e75-5846-410e-a73d-3546dfb962af,,IMG_0094.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/e5375e75-5846-410e-a73d-3546dfb962af,,Emmanuel Akampurira,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2017-09-14 12:39:03,,,,,2, ,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,fcac216f-cd3e-43bd-88c0-7c90ddef998e,,IMG_0591.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/fcac216f-cd3e-43bd-88c0-7c90ddef998e,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:56,,,,,4,,,false,,,CC-BY-NC,true,false
2003040,3eef3312-57ff-4c5d-83fc-1568e4918b9a,05093eee-4c1d-4bcf-858c-a8ee4f6a7d0e,,IMG_4182.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/05093eee-4c1d-4bcf-858c-a8ee4f6a7d0e,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-18 10:06:03,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,8bfb004d-c744-4d69-93d5-5f44ece33882,,IMG_0598.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/8bfb004d-c744-4d69-93d5-5f44ece33882,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:05,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,3eef3312-57ff-4c5d-83fc-1568e4918b9a,fa282baa-0d1e-451f-aca6-4121c98b8192,,IMG_4183.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/fa282baa-0d1e-451f-aca6-4121c98b8192,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-18 10:06:05,,,,,5,,,false,,,CC-BY-NC,true,false
2003040,3eef3312-57ff-4c5d-83fc-1568e4918b9a,0f113681-5afb-4b5c-a25f-bcf0e1dbef23,,IMG_4188.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/0f113681-5afb-4b5c-a25f-bcf0e1dbef23,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-18 10:06:09,,,,,1,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,a334e9fb-e16f-4a53-b162-156bebb9ca35,,IMG_0592.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/a334e9fb-e16f-4a53-b162-156bebb9ca35,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:57,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,6b4b4946-f218-4ba5-b7ee-c32218b6098c,,IMG_0597.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/6b4b4946-f218-4ba5-b7ee-c32218b6098c,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:03,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,f65d26fc-0d34-4a3e-8f5c-62f55d095898,,IMG_0603.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/f65d26fc-0d34-4a3e-8f5c-62f55d095898,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:11,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,7e81a181-b009-4ed9-8c2d-73309c5317cf,,IMG_0581.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/7e81a181-b009-4ed9-8c2d-73309c5317cf,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:27,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,0975efdf-2253-4ee8-a1ec-4067c7eba1f1,,IMG_0588.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/0975efdf-2253-4ee8-a1ec-4067c7eba1f1,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:52,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,05c7b503-2d3b-4456-852f-f7602ac2e759,,IMG_0612.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/05c7b503-2d3b-4456-852f-f7602ac2e759,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:21,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,2a89bbe8-8915-4c87-b84b-c3f8e75ef93e,,IMG_0600.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/2a89bbe8-8915-4c87-b84b-c3f8e75ef93e,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:07,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,33271898-51e9-43fa-9e35-41de21f91163,,IMG_0602.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/33271898-51e9-43fa-9e35-41de21f91163,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:09,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,4e70e803-aac5-4e4a-abdf-78bcb497881f,183f9489-0b5a-4a6f-b887-851e62cbb12e,,IMG_0055.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/183f9489-0b5a-4a6f-b887-851e62cbb12e,,Badru Mugerwa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2011-05-12 14:40:23,,,,,1, ,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,eb1e4642-5c96-4658-b240-62005345875d,,IMG_0617.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/eb1e4642-5c96-4658-b240-62005345875d,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:26,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,6cab6279-a943-4d27-a53f-2ce3106a8b65,,IMG_0607.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/6cab6279-a943-4d27-a53f-2ce3106a8b65,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:15,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,f28b33e8-f62b-4638-ace8-057fee4b17b8,,IMG_0620.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/f28b33e8-f62b-4638-ace8-057fee4b17b8,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:29,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,25782e10-1290-4317-bcda-134412accc7a,,IMG_0593.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/25782e10-1290-4317-bcda-134412accc7a,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:58,,,,,4,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,ee47a011-83d2-4f14-9ee3-65e55d9d3f33,,IMG_0601.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/ee47a011-83d2-4f14-9ee3-65e55d9d3f33,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:08,,,,,3,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,58983f1b-5777-4cc9-9702-95fc0dc5b469,,IMG_0605.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/58983f1b-5777-4cc9-9702-95fc0dc5b469,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:13,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,6e792ba5-19a3-41c4-b162-b53e29005ed4,,IMG_0622.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/6e792ba5-19a3-41c4-b162-b53e29005ed4,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:31,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,1846a9dd-9599-4ac6-a401-9a6b5a561857,,IMG_0625.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/1846a9dd-9599-4ac6-a401-9a6b5a561857,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:34,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,08d27d3d-f228-4e6d-b703-bcbd073af4f7,,IMG_0623.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/08d27d3d-f228-4e6d-b703-bcbd073af4f7,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:32,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,1505b77a-a256-4f0b-85ed-99a806f706ee,,IMG_0626.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/1505b77a-a256-4f0b-85ed-99a806f706ee,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:35,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,9f187868-aaff-4616-80ce-16da5a876f7a,,IMG_0630.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/9f187868-aaff-4616-80ce-16da5a876f7a,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:38,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,03590c32-60b8-4b79-8767-a9d0e39a8fa8,,IMG_0587.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/03590c32-60b8-4b79-8767-a9d0e39a8fa8,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:45:51,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,550f56e9-f98c-4837-8d21-b5932353528d,,IMG_0606.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/550f56e9-f98c-4837-8d21-b5932353528d,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:14,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,4559858c-42c6-41e2-8708-a4b926f83cc0,,IMG_0653.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/4559858c-42c6-41e2-8708-a4b926f83cc0,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:19,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,f8ad31d3-aa2d-48f8-8e17-b74a726d87ae,,IMG_0660.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/f8ad31d3-aa2d-48f8-8e17-b74a726d87ae,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:29,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,ccd51fe2-6ba8-4d4f-a4fa-d5355a4819bb,,IMG_0637.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/ccd51fe2-6ba8-4d4f-a4fa-d5355a4819bb,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:02,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,58ed600c-eb82-484b-b9a0-380f768acd9f,,IMG_0627.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/58ed600c-eb82-484b-b9a0-380f768acd9f,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:36,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,9a5cc2a3-09a8-4104-b329-618228b90995,,IMG_0631.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/9a5cc2a3-09a8-4104-b329-618228b90995,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:39,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,7d74f74e-5bb5-413b-aad6-3ca064dad395,,IMG_0629.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/7d74f74e-5bb5-413b-aad6-3ca064dad395,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:38,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,46c7bcf0-46c1-4bc6-ad71-575c29b091dd,,IMG_0632.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/46c7bcf0-46c1-4bc6-ad71-575c29b091dd,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:40,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,94b7c17b-c2cf-4af7-8e81-26a1d6f38e3a,,IMG_0635.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/94b7c17b-c2cf-4af7-8e81-26a1d6f38e3a,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:58,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,35bfb0a8-9246-4ea3-ae86-c06f85446c42,,IMG_0638.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/35bfb0a8-9246-4ea3-ae86-c06f85446c42,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:03,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,e21b4353-8018-4322-bf74-90575fce4689,,IMG_0613.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/e21b4353-8018-4322-bf74-90575fce4689,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:22,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,638cdd41-6ac2-4499-9969-6a3447d0be5c,,IMG_0619.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/638cdd41-6ac2-4499-9969-6a3447d0be5c,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:28,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,51055c6b-0e42-411e-832a-5dc48786a2ce,,IMG_0639.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/51055c6b-0e42-411e-832a-5dc48786a2ce,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:04,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,051b1ff4-c9b0-4a99-a8a6-4664402e2c61,,IMG_0640.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/051b1ff4-c9b0-4a99-a8a6-4664402e2c61,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:06,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,5d6e9813-31d2-4e0c-9679-321fcb7cc1c7,,IMG_0641.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/5d6e9813-31d2-4e0c-9679-321fcb7cc1c7,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:07,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,4bd63a38-2c48-4009-887b-fe2373530014,,IMG_0646.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/4bd63a38-2c48-4009-887b-fe2373530014,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:12,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,33d66a38-803c-4f7d-8cdc-479445f4cd47,,IMG_0655.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/33d66a38-803c-4f7d-8cdc-479445f4cd47,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:22,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,085f96d7-fbfb-48fa-bd21-cdde78047e0d,,IMG_0650.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/085f96d7-fbfb-48fa-bd21-cdde78047e0d,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:16,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,0389c40d-e02d-4297-9c7d-ef4466795008,,IMG_0651.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/0389c40d-e02d-4297-9c7d-ef4466795008,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:47:16,,,,,2,,,false,,,CC-BY-NC,true,false
2003040,84323fe1-35b9-405f-82e4-8826ba78b624,7a869413-3a3f-4bad-9038-923beae0c4f7,,IMG_0609.JPG,https://app.wildlifeinsights.org/download/2026000/project/2003040/data-files/7a869413-3a3f-4bad-9038-923beae0c4f7,,Dennis Babaasa,982c7064-3baa-40a2-bf88-917cbab80b6b,Mammalia,Primates,Hominidae,Gorilla,beringei,Eastern Gorilla,,2025-08-05 08:46:17,,,,,2,,,false,,,CC-BY-NC,true,false
